Code commune;Libellé;Taux AOT;Taux syndicat mixte;Date effet;Codes postaux afférents;
'02165';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02166';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20130701;'02400';'02402';
'02166';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02402';
'02166';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02402';
'02167';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02202';'02370';
'02167';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02202';'02370';
'02168';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02204';'02400';'02401';'02402';'02403';'02404';'02405';'02406';'02407';
'02168';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02204';'02400';'02401';'02402';'02403';'02404';'02405';'02406';'02407';
'02168';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02204';'02400';'02401';'02402';'02403';'02404';'02405';'02406';'02407';
'02170';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02240';
'02170';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02240';
'02172';SITU SOISSONNAIS;0.6;0;20110301;'02200';
'02172';SITU SOISSONNAIS;0;0.1;20230701;'02200';
'02172';SITU SOISSONNAIS;0.6;0;20240701;'02200';
'02173';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02003';'02300';'02301';'02302';'02303';
'02175';SITU SOISSONNAIS;0.6;0;20110301;'02205';'02880';
'02175';SITU SOISSONNAIS;0;0.1;20230701;'02205';'02880';
'02177';CA DU PAYS DE LAON;0.6;0;20190101;'02860';
'02177';CA DU PAYS DE LAON;0.6;0;20240701;'02860';
'02185';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02810';
'02185';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02810';
'02185';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02810';
'02187';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02405';'02407';
'02187';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02405';'02407';
'02187';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02405';'02407';
'02190';SITU SOISSONNAIS;0.6;0;20110301;'02880';
'02190';SITU SOISSONNAIS;0;0.1;20230701;'02880';
'02190';SITU SOISSONNAIS;0.6;0;20240701;'02880';
'02191';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02191';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02192';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02210';
'02193';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02193';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02193';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02195';SITU SOISSONNAIS;0.6;0;20110301;'02220';
'02195';SITU SOISSONNAIS;0;0.1;20230701;'02220';
'02195';SITU SOISSONNAIS;0.6;0;20240701;'02220';
'02196';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02196';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02198';SITU SOISSONNAIS;0.6;0;20110301;'02880';
'02198';SITU SOISSONNAIS;0;0.1;20230701;'02880';
'02198';SITU SOISSONNAIS;0.6;0;20240701;'02880';
'02199';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02440';
'02199';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02440';
'02201';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02600';
'02203';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02210';
'02203';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02210';
'02203';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02210';
'02205';CA DU PAYS DE LAON;0.6;0;20230101;'02860';
'02205';CA DU PAYS DE LAON;0.6;0;20240701;'02860';
'02207';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02300';
'02209';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02330';
'02209';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02330';
'02209';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02330';
'02210';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02370';
'02210';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02370';
'02212';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02700';
'02213';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02330';
'02213';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02330';
'02213';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02330';
'02214';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02680';
'02214';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02680';
'02216';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02220';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02220';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02220';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02222';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02223';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02330';
'02223';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02330';
'02223';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02330';
'02225';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02810';
'02225';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02810';
'02225';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02810';
'02226';SITU SOISSONNAIS;0.6;0;20110301;'02200';'02207';
'02226';SITU SOISSONNAIS;0;0.1;20230701;'02200';'02207';
'02227';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02227';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02227';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02228';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02850';
'02228';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02850';
'02228';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02850';
'02230';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02220';
'02230';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02220';
'02232';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';'02602';'02604';
'02238';CA DU PAYS DE LAON;0.6;0;20190101;'02870';
'02238';CA DU PAYS DE LAON;0.6;0;20240701;'02870';
'02239';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02650';
'02239';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02650';
'02239';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02650';
'02240';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02110';
'02241';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02210';
'02241';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02210';
'02241';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02210';
'02243';SITU SOISSONNAIS;0.6;0;20110301;'02202';'02204';'02205';'02206';'02208';'02880';
'02243';SITU SOISSONNAIS;0;0.1;20230701;'02202';'02204';'02205';'02206';'02208';'02880';
'02245';SITU SOISSONNAIS;0.6;0;20110301;'02201';'02204';'02207';'02880';
'02245';SITU SOISSONNAIS;0;0.1;20230701;'02201';'02204';'02207';'02880';
'02246';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02480';
'02246';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02480';
'02253';SITU SOISSONNAIS;0.6;0;20110301;'02200';
'02253';SITU SOISSONNAIS;0;0.1;20230701;'02200';
'02254';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02600';
'02254';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0;0.1;20230701;'02600';
'02257';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02680';
'02257';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02680';
'02258';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02470';
'02259';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';'02603';
'02260';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02262';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02700';
'02267';SITU SOISSONNAIS;0.6;0;20110301;'02600';
'02267';SITU SOISSONNAIS;0;0.1;20230701;'02600';
'02270';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02590';
'02270';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02590';
'02271';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02271';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02271';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02272';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02210';
'02272';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02210';
'02273';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02480';
'02273';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02480';
'02273';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20240701;'02480';
'02277';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0;0.1;20180901;'02290';
'02277';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02290';
'02279';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02405';
'02279';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02405';
'02279';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02405';
'02280';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';
'02280';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';
'02280';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';
'02282';CA DU PAYS DE LAON;0.6;0;20190101;'02840';
'02282';CA DU PAYS DE LAON;0.6;0;20240701;'02840';
'02287';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02690';
'02287';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02690';
'02288';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02100';
'02288';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02100';
'02290';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02403';'02407';
'02290';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02403';'02407';
'02290';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02403';'02407';
'02291';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02292';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02403';'02404';'02407';
'02292';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02403';'02404';'02407';
'02292';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02403';'02404';'02407';
'02293';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02110';
'02294';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02294';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02296';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02590';
'02297';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02406';
'02297';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02406';
'02297';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02406';
'02302';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02303';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02100';'02105';
'02303';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02100';'02105';
'02304';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02305';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02305';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02305';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02307';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02460';'02604';
'02309';CA DU PAYS DE LAON;0.6;0;20190101;'02840';
'02309';CA DU PAYS DE LAON;0.6;0;20240701;'02840';
'02310';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02110';
'02310';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02110';
'02315';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02520';
'02315';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02520';
'02316';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02317';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02590';
'02319';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02110';
'02319';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02110';
'02320';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02680';
'02320';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02680';
'02322';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02110';
'02322';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02110';
'02323';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02110';
'02326';SITU SOISSONNAIS;0.6;0;20110301;'02290';
'02326';SITU SOISSONNAIS;0;0.1;20230701;'02290';
'02328';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02650';
'02328';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02650';
'02328';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02650';
'02329';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02870';
'02329';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20240701;'02870';
'02330';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02760';
'02332';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02332';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02332';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02335';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02336';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02700';
'02339';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02810';
'02339';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02810';
'02339';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02810';
'02340';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02101';'02106';'02315';'02321';'02430';
'02340';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02101';'02106';'02315';'02321';'02430';
'02345';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02440';
'02345';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02440';
'02347';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02400';'02403';
'02347';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02400';'02403';
'02347';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02400';'02403';
'02351';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02351';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02351';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02355';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02100';'02105';
'02356';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02210';
'02356';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02210';
'02356';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02210';
'02359';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02680';
'02359';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02680';
'02362';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02300';
'02367';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02480';
'02367';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02480';
'02368';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20170101;'02600';'02604';
'02370';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02371';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02100';'02102';'02109';'02321';
'02371';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02100';'02102';'02109';'02321';
'02374';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02375';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02810';
'02375';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02810';
'02375';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02810';
'02376';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02120';
'02376';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02120';
'02380';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02440';
'02380';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02440';
'02382';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02107';'02760';
'02383';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02101';'02315';'02720';
'02383';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02101';'02315';'02720';
'02387';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02101';'02240';'02315';'02321';
'02387';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02101';'02240';'02315';'02321';
'02389';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02850';
'02389';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02850';
'02389';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02850';
'02390';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02490';
'02390';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02490';
'02392';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02397';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02480';
'02397';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02480';
'02398';SITU SOISSONNAIS;0.6;0;20110301;'02880';
'02398';SITU SOISSONNAIS;0;0.1;20230701;'02880';
'02400';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02880';
'02400';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02880';
'02407';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02407';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02408';CA DU PAYS DE LAON;0.6;0;20190101;'02000';'02001';'02002';'02003';'02004';'02005';'02006';'02007';'02008';'02009';'02010';'02011';'02012';'02013';'02014';'02016';'02017';'02018';'02025';'02930';
'02408';CA DU PAYS DE LAON;0.6;0;20240701;'02000';'02001';'02002';'02003';'02004';'02005';'02006';'02007';'02008';'02009';'02010';'02011';'02012';'02013';'02014';'02016';'02017';'02018';'02025';'02930';
'02410';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02411';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02210';
'02411';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02210';
'02411';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02210';
'02413';CA DU PAYS DE LAON;0.6;0;20190101;'02860';
'02413';CA DU PAYS DE LAON;0.6;0;20240701;'02860';
'02415';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02600';
'02415';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0;0.1;20230701;'02600';
'02420';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02100';
'02420';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02100';
'02421';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02220';
'02421';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02220';
'02423';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02380';
'02423';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02380';
'02424';SITU SOISSONNAIS;0.6;0;20110301;'02880';
'02424';SITU SOISSONNAIS;0;0.1;20230701;'02880';
'02426';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02428';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02810';
'02428';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02810';
'02428';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02810';
'02429';CA DU PAYS DE LAON;0.6;0;20230101;'02860';
'02429';CA DU PAYS DE LAON;0.6;0;20240701;'02860';
'02431';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02700';
'02438';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02441';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20120901;'02600';
'02442';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02442';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02442';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02446';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02440';
'02446';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02440';
'02447';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02220';
'02447';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02220';
'02449';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02470';
'02451';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02420';
'02452';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02490';
'02456';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02300';
'02458';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02330';'02540';
'02458';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02330';'02540';
'02458';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02330';'02540';
'02459';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02720';
'02459';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02720';
'02461';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02300';
'02462';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20170901;'02130';
'02462';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02130';
'02462';CA DE LA REGION DE CHATEAU-THIERRY;0.3;0;20240701;'02130';
'02464';SITU SOISSONNAIS;0.6;0;20110301;'02206';'02880';
'02464';SITU SOISSONNAIS;0;0.1;20230701;'02206';'02880';
'02464';SITU SOISSONNAIS;0.6;0;20240701;'02206';'02880';
'02466';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02470';
'02467';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02470';
'02471';CA DU PAYS DE LAON;0.6;0;20230101;'02860';
'02471';CA DU PAYS DE LAON;0.6;0;20240701;'02860';
'02473';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02800';
'02474';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02700';
'02477';SITU SOISSONNAIS;0.6;0;20110301;'02200';'02205';
'02477';SITU SOISSONNAIS;0;0.1;20230701;'02200';'02205';
'02481';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0.8;0;20220101;'02720';
'02481';COMMUNAUTE D'AGGLOMERATION DU SAINT QUENTINOIS;0;0.1;20230701;'02720';
'02483';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02240';'02315';'02321';
'02483';HAUTS-DE-FRANCE MOBILITES;0;0.1;20240701;'02240';'02315';'02321';
'02484';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20170701;'02650';
'02484';CA DE LA REGION DE CHATEAU-THIERRY;0;0.1;20230701;'02650';
'02484';CA DE LA REGION DE CHATEAU-THIERRY;0.6;0;20240701;'02650';
'02485';SITU SOISSONNAIS;0.6;0;20110301;'02200';
'02485';SITU SOISSONNAIS;0;0.1;20230701;'02200';
'02487';SITU SOISSONNAIS;0.6;0;20110301;'02880';
'02487';SITU SOISSONNAIS;0;0.1;20230701;'02880';
'02487';SITU SOISSONNAIS;0.6;0;20240701;'02880';
'02489';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02489';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02492';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20230701;'02270';
'02492';CA CHAUNY-TERGNIER-LA FERE;0.6;0;20240701;'02270';
'02496';COMMUNAUTE DE COMMUNES RETZ EN VALOIS;0.6;0;20200701;'02470';
'02497';CA DU PAYS DE LAON;0.6;0;20190101;'02000';
'02497';CA DU PAYS DE LAON;0.6;0;20240701;'02000';
'02500';HAUTS-DE-FRANCE MOBILITES;0;0.1;20180901;'02110';
'02501';CA DU PAYS DE LAON;0.6;0;20190101;'02860';
